experiment_no,exp_date,dataset_no,dataset,dataset_freq_min,dataset_length_week,forecast_horizon_min,train_pct,test_pct,model_no,hyperparameter_no,model_name,hyperparamter,run_seed,seed_keys_overridden,runtime_ms,train_RMSE,train_RMSE_stddev,test_RMSE,test_RMSE_stddev,train_nRMSE,train_nRMSE_stddev,test_nRMSE,test_nRMSE_stddev
E00019,2026-05-01,ds17,sa,30,40,30,0.9,0.1,m7,hp1,m7_ann_hp1,"seed: 99, hidden_size: 10, activation_function: relu, learning_rate: 0.001, solver: adam, epochs: 500",,,4324.161744117737,22.8563,0.5165597846436658,23.4252,2.8979626099880735,8.907833987812097,0.20131993395194056,9.129552584245742,1.12942907787614
