datetime,netload_kW,air_temperature_in_degrees_c,relative_humidity_in_percentage,wind_speed_in_km_h
2021-07-01 00:00:00,773.8203319999998,13.7,96.0,13.0
2021-07-01 00:30:00,747.5976934000003,13.2,96.0,9.4
2021-07-01 01:00:00,793.2188187999999,13.3,97.0,11.2
2021-07-01 01:30:00,486.5728884000003,13.2,97.0,7.6
2021-07-01 02:00:00,414.6911313999997,12.9,98.0,7.6
2021-07-01 02:30:00,308.70472980000017,12.6,98.0,0.0
2021-07-01 03:00:00,275.6157886,12.3,98.0,7.6
2021-07-01 03:30:00,434.1076923999999,12.1,98.0,7.6
2021-07-01 04:00:00,496.8845981999998,11.7,98.0,11.2
2021-07-01 04:30:00,570.2349313999999,11.7,99.0,9.4
2021-07-01 05:00:00,693.1275391999998,11.3,99.0,11.2
2021-07-01 05:30:00,856.3204595999995,11.1,99.0,9.4
2021-07-01 06:00:00,1027.1961225999996,11.1,99.0,11.2
2021-07-01 06:30:00,1139.2345714000003,10.6,99.0,7.6
2021-07-01 07:00:00,1171.6487646000005,10.9,99.0,7.6
2021-07-01 07:30:00,1385.2746380000003,11.3,99.0,0.0
2021-07-01 08:00:00,1250.9833148000002,11.7,99.0,7.6
2021-07-01 08:30:00,1144.5656348000002,11.9,97.0,11.2
2021-07-01 09:00:00,899.7849917999996,12.3,96.0,13.0
2021-07-01 09:30:00,800.4510565999999,12.9,96.0,13.0
2021-07-01 10:00:00,802.796845,13.3,95.0,9.4
2021-07-01 10:30:00,599.4481778000005,13.4,94.0,9.4
2021-07-01 11:00:00,597.7281574000002,14.1,93.0,9.4
2021-07-01 11:30:00,403.89393780000006,14.4,90.0,9.4
2021-07-01 12:00:00,235.93842699999996,15.1,88.0,9.4
2021-07-01 12:30:00,44.11774599999994,15.9,83.0,9.4
2021-07-01 13:00:00,27.498330400000015,15.1,82.0,5.4
2021-07-01 13:30:00,406.3537941999999,15.3,84.0,7.6
2021-07-01 14:00:00,664.1281542,15.4,85.0,7.6
2021-07-01 14:30:00,823.0227956000003,16.2,79.0,9.4
2021-07-01 15:00:00,951.5661551999999,16.0,81.0,7.6
2021-07-01 15:30:00,1111.7025589999998,16.6,74.0,13.0
2021-07-01 16:00:00,1090.8846918000006,16.7,75.0,13.0
2021-07-01 16:30:00,1218.3611681999996,16.5,77.0,13.0
2021-07-01 17:00:00,1269.1346645999995,16.1,80.0,9.4
2021-07-01 17:30:00,1359.8267475999994,16.1,80.0,9.4
2021-07-01 18:00:00,1342.0856614000006,16.2,80.0,9.4
2021-07-01 18:30:00,1207.6355694000003,16.1,81.0,9.4
2021-07-01 19:00:00,1223.455205,15.8,83.0,11.2
2021-07-01 19:30:00,1323.3128980000008,15.7,85.0,13.0
2021-07-01 20:00:00,1234.6582721999996,14.7,90.0,13.0
2021-07-01 20:30:00,1122.9227456,14.7,91.0,5.4
2021-07-01 21:00:00,1093.9322524000008,14.2,93.0,13.0
2021-07-01 21:30:00,1183.2326351999995,14.3,95.0,7.6
2021-07-01 22:00:00,1124.4054066,14.3,95.0,11.2
2021-07-01 22:30:00,1044.4716732000002,14.1,95.0,13.0
2021-07-01 23:00:00,823.7366478,13.7,96.0,13.0
2021-07-01 23:30:00,738.2647629999998,13.5,96.0,11.2
2021-07-02 00:00:00,618.0938537999997,13.4,96.0,9.4
2021-07-02 00:30:00,337.53287180000024,13.4,96.0,9.4
2021-07-02 01:00:00,138.86930440000015,13.2,96.0,9.4
2021-07-02 01:30:00,37.701606399999825,13.0,95.0,9.4
2021-07-02 02:00:00,44.0608922,12.6,95.0,9.4
2021-07-02 02:30:00,-15.141542200000185,12.4,96.0,7.6
2021-07-02 03:00:00,30.561049600000104,12.6,96.0,5.4
2021-07-02 03:30:00,29.5380598000001,12.5,96.0,0.0
2021-07-02 04:00:00,8.193050000000042,12.0,96.0,9.4
2021-07-02 04:30:00,92.8672392,11.9,96.0,9.4
2021-07-02 05:00:00,267.2401747999999,11.5,97.0,9.4
2021-07-02 05:30:00,508.6344179999999,11.7,98.0,9.4
2021-07-02 06:00:00,846.8924309999998,12.2,98.0,11.2
2021-07-02 06:30:00,975.2616066000003,12.5,97.0,13.0
2021-07-02 07:00:00,1029.2049321999996,12.8,96.0,13.0
2021-07-02 07:30:00,1031.2235734,12.7,95.0,14.8
2021-07-02 08:00:00,989.2039165999998,12.7,95.0,14.8
2021-07-02 08:30:00,715.7511944000003,12.7,93.0,11.2
2021-07-02 09:00:00,559.1758442,13.4,91.0,11.2
2021-07-02 09:30:00,347.26012539999994,13.1,91.0,11.2
2021-07-02 10:00:00,77.86786720000023,13.5,91.0,14.8
2021-07-02 10:30:00,-159.51429219999983,14.0,87.0,14.8
2021-07-02 11:00:00,-564.8462162,15.0,83.0,16.6
2021-07-02 11:30:00,-741.8894252000001,15.5,79.0,16.6
2021-07-02 12:00:00,-827.9108051999999,15.8,78.0,13.0
2021-07-02 12:30:00,-881.9728602000007,17.3,73.0,14.8
2021-07-02 13:00:00,-806.9362064000001,18.1,68.0,9.4
2021-07-02 13:30:00,-778.3345035999998,19.0,66.0,9.4
2021-07-02 14:00:00,-481.5623231999996,19.7,64.0,7.6
2021-07-02 14:30:00,-128.62736799999988,18.0,70.0,9.4
2021-07-02 15:00:00,208.6762374000001,16.6,81.0,9.4
2021-07-02 15:30:00,432.94642120000003,18.2,74.0,7.6
2021-07-02 16:00:00,733.9719242000001,16.4,81.0,7.6
2021-07-02 16:30:00,921.5881592000002,16.9,78.0,9.4
2021-07-02 17:00:00,1016.6260502000001,16.6,82.0,9.4
2021-07-02 17:30:00,1070.0405394000002,15.5,85.0,7.6
2021-07-02 18:00:00,1209.1459274000003,15.4,86.0,3.6
2021-07-02 18:30:00,1253.5778726000005,16.4,80.0,7.6
2021-07-02 19:00:00,1182.2325583999996,15.8,75.0,0.0
2021-07-02 19:30:00,1188.5417040000002,16.2,68.0,9.4
2021-07-02 20:00:00,1163.8316152000007,15.8,68.0,16.6
2021-07-02 20:30:00,1164.3670372000001,14.6,71.0,16.6
2021-07-02 21:00:00,1217.5300737999999,14.7,71.0,13.0
2021-07-02 21:30:00,1211.9235136000007,14.4,73.0,18.4
2021-07-02 22:00:00,1093.8504628000003,13.6,76.0,14.8
2021-07-02 22:30:00,939.1500128000004,13.1,78.0,11.2
2021-07-02 23:00:00,781.1453440000001,12.9,78.0,11.2
2021-07-02 23:30:00,597.0919185999998,12.6,78.0,13.0
2021-07-03 00:00:00,547.4022143999998,12.2,81.0,13.0
2021-07-03 00:30:00,312.71000719999967,11.7,81.0,13.0
2021-07-03 01:00:00,149.92270800000009,11.6,82.0,16.6
2021-07-03 01:30:00,-16.233941599999934,11.6,80.0,13.0
2021-07-03 02:00:00,17.514095600000115,11.5,79.0,13.0
2021-07-03 02:30:00,-70.9522702000003,11.3,79.0,14.8
2021-07-03 03:00:00,-50.63153239999991,10.7,82.0,13.0
2021-07-03 03:30:00,27.71599499999994,10.6,82.0,13.0
2021-07-03 04:00:00,167.22357019999998,9.8,85.0,20.5
2021-07-03 04:30:00,213.87976239999983,9.9,86.0,20.5
2021-07-03 05:00:00,466.67403860000013,9.4,86.0,7.6
2021-07-03 05:30:00,687.4382160000002,9.1,88.0,14.8
2021-07-03 06:00:00,815.2564140000001,9.0,88.0,11.2
2021-07-03 06:30:00,1157.4775816000008,9.5,86.0,14.8
2021-07-03 07:00:00,1226.1342296000003,9.7,85.0,16.6
2021-07-03 07:30:00,1241.1382563999996,9.5,86.0,13.0
2021-07-03 08:00:00,1194.3311766,10.0,83.0,18.4
2021-07-03 08:30:00,524.3277033999999,10.8,78.0,13.0
2021-07-03 09:00:00,237.82424999999992,12.3,72.0,14.8
2021-07-03 09:30:00,-155.4413084000002,13.4,69.0,13.0
2021-07-03 10:00:00,-403.5624186000003,14.4,63.0,13.0
2021-07-03 10:30:00,-548.9581415999997,15.3,61.0,14.8
2021-07-03 11:00:00,-772.2107143999992,16.1,60.0,16.6
2021-07-03 11:30:00,-979.7701517999986,17.6,55.0,13.0
2021-07-03 12:00:00,-889.6789018000004,17.9,56.0,11.2
2021-07-03 12:30:00,-857.6897398000003,17.6,53.0,7.6
2021-07-03 13:00:00,-655.3791728,19.3,48.0,9.4
2021-07-03 13:30:00,-685.6301980000002,19.4,42.0,3.6
2021-07-03 14:00:00,-472.3007921999997,17.6,49.0,7.6
2021-07-03 14:30:00,-119.3813693999999,19.6,42.0,5.4
2021-07-03 15:00:00,239.96741999999998,20.0,40.0,9.4
2021-07-03 15:30:00,409.60390560000013,16.7,65.0,13.0
2021-07-03 16:00:00,711.0604569999996,17.4,57.0,7.6
2021-07-03 16:30:00,1033.8907777999998,17.1,60.0,9.4
2021-07-03 17:00:00,1162.2180943999992,16.4,62.0,11.2
2021-07-03 17:30:00,1281.3623272000002,16.3,63.0,7.6
2021-07-03 18:00:00,1361.0885088000005,16.2,65.0,11.2
2021-07-03 18:30:00,1357.1264953999994,16.4,64.0,9.4
2021-07-03 19:00:00,1290.2772136,15.6,66.0,5.4
2021-07-03 19:30:00,1214.0205427999997,15.4,69.0,0.0
2021-07-03 20:00:00,1264.2049704,14.2,69.0,18.4
2021-07-03 20:30:00,1269.2308143999999,14.0,64.0,16.6
2021-07-03 21:00:00,1158.0568153999996,13.2,66.0,13.0
2021-07-03 21:30:00,1099.2528652000003,12.9,68.0,14.8
2021-07-03 22:00:00,1139.576011200001,12.6,69.0,13.0
2021-07-03 22:30:00,896.3760090000003,11.6,73.0,11.2
2021-07-03 23:00:00,747.9200617999995,11.0,79.0,14.8
2021-07-03 23:30:00,577.4005928,10.8,77.0,14.8
2021-07-04 00:00:00,457.38591900000006,10.7,74.0,13.0
2021-07-04 00:30:00,144.2351161999999,10.0,72.0,20.5
2021-07-04 01:00:00,-39.095456799999965,10.2,64.0,25.9
2021-07-04 01:30:00,-2.1343318000000915,10.2,58.0,27.7
2021-07-04 02:00:00,-35.6079758000003,9.7,59.0,18.4
2021-07-04 02:30:00,-101.48941420000031,9.3,61.0,14.8
2021-07-04 03:00:00,-118.48089059999985,9.3,59.0,18.4
2021-07-04 03:30:00,33.93295879999992,8.3,63.0,25.9
2021-07-04 04:00:00,111.74105560000015,9.1,60.0,16.6
2021-07-04 04:30:00,238.45148099999992,10.4,53.0,25.9
2021-07-04 05:00:00,380.5676627999996,9.4,57.0,14.8
2021-07-04 05:30:00,685.3339926000002,9.0,58.0,27.7
2021-07-04 06:00:00,890.1517911999998,9.0,58.0,24.1
2021-07-04 06:30:00,1138.6123387999999,9.4,58.0,18.4
2021-07-04 07:00:00,1343.6916937999995,9.0,61.0,16.6
2021-07-04 07:30:00,1204.4919391999995,8.8,62.0,14.8
2021-07-04 08:00:00,928.6836715999999,8.9,63.0,13.0
2021-07-04 08:30:00,837.5192644000003,9.4,59.0,20.5
2021-07-04 09:00:00,614.8123852,10.5,57.0,11.2
2021-07-04 09:30:00,316.7892908,11.6,51.0,24.1
2021-07-04 10:00:00,-27.056057400000096,12.5,46.0,24.1
2021-07-04 10:30:00,-404.69117599999976,13.4,44.0,25.9
2021-07-04 11:00:00,-508.04378979999956,13.3,44.0,24.1
2021-07-04 11:30:00,-695.0678281999998,14.2,45.0,22.3
2021-07-04 12:00:00,-862.3576429999994,14.9,42.0,22.3
2021-07-04 12:30:00,-876.9839229999998,14.5,41.0,20.5
2021-07-04 13:00:00,-847.0303302000002,15.5,42.0,16.6
2021-07-04 13:30:00,-732.0335694000008,15.2,38.0,16.6
2021-07-04 14:00:00,-533.7221966000005,15.3,41.0,18.4
2021-07-04 14:30:00,-322.6701160000002,16.0,39.0,16.6
2021-07-04 15:00:00,59.41888259999998,15.8,37.0,14.8
2021-07-04 15:30:00,483.3773563999999,15.4,37.0,18.4
2021-07-04 16:00:00,812.1222785999996,15.4,38.0,14.8
2021-07-04 16:30:00,1219.0717772000003,15.2,40.0,16.6
2021-07-04 17:00:00,1505.7104519999998,14.6,41.0,13.0
2021-07-04 17:30:00,1653.5951988000002,14.0,44.0,13.0
2021-07-04 18:00:00,1553.2927854000004,13.0,49.0,11.2
2021-07-04 18:30:00,1452.5172839999993,12.4,52.0,13.0
2021-07-04 19:00:00,1512.6703779999996,11.5,55.0,18.4
2021-07-04 19:30:00,1539.3238116000002,11.3,52.0,22.3
2021-07-04 20:00:00,1424.5794830000002,10.9,55.0,22.3
2021-07-04 20:30:00,1444.6117749999999,10.3,57.0,22.3
2021-07-04 21:00:00,1376.2194096000005,9.8,60.0,16.6
2021-07-04 21:30:00,1255.1601374000002,9.3,62.0,22.3
2021-07-04 22:00:00,1421.0623413999995,9.7,57.0,29.5
2021-07-04 22:30:00,1244.5020701999995,9.7,56.0,22.3
2021-07-04 23:00:00,976.5379654000005,8.9,60.0,16.6
2021-07-04 23:30:00,730.2370548,8.4,61.0,18.4
2021-07-05 00:00:00,611.5330440000001,8.0,63.0,16.6
2021-07-05 00:30:00,359.01193119999994,8.2,63.0,16.6
2021-07-05 01:00:00,259.0022681999999,8.0,63.0,14.8
2021-07-05 01:30:00,79.2429664000001,7.5,66.0,22.3
2021-07-05 02:00:00,-17.057858599999857,7.5,67.0,20.5
2021-07-05 02:30:00,103.07529299999973,6.9,70.0,18.4
2021-07-05 03:00:00,58.754330799999885,6.6,72.0,18.4
2021-07-05 03:30:00,12.597606999999854,6.8,71.0,16.6
2021-07-05 04:00:00,24.866571600000107,6.9,72.0,16.6
2021-07-05 04:30:00,172.58720540000007,7.3,70.0,16.6
2021-07-05 05:00:00,479.6383608000002,7.6,68.0,13.0
2021-07-05 05:30:00,694.5255317999998,8.2,69.0,13.0
2021-07-05 06:00:00,1021.0993916000003,7.7,70.0,25.9
2021-07-05 06:30:00,1174.8265746000002,8.4,70.0,25.9
2021-07-05 07:00:00,1332.8097856000004,8.0,70.0,20.5
2021-07-05 07:30:00,1398.3867613999996,8.4,70.0,9.4
2021-07-05 08:00:00,1172.2059740000002,9.7,66.0,16.6
2021-07-05 08:30:00,1013.8758174000002,10.5,63.0,14.8
2021-07-05 09:00:00,703.2924664,12.0,59.0,16.6
2021-07-05 09:30:00,459.94972340000004,12.2,57.0,24.1
2021-07-05 10:00:00,156.7062475999998,12.7,55.0,27.7
2021-07-05 10:30:00,2.703866999999814,13.9,54.0,22.3
2021-07-05 11:00:00,-203.02519799999993,14.4,51.0,20.5
2021-07-05 11:30:00,-520.0658003999997,14.9,49.0,18.4
2021-07-05 12:00:00,-591.8322126000012,15.0,49.0,18.4
2021-07-05 12:30:00,-612.1067690000001,15.5,48.0,16.6
2021-07-05 13:00:00,-645.5848710000004,14.9,50.0,16.6
2021-07-05 13:30:00,-541.4256696000001,15.5,45.0,13.0
2021-07-05 14:00:00,-282.6839199999999,15.7,44.0,13.0
2021-07-05 14:30:00,-13.583217800000018,16.2,38.0,13.0
2021-07-05 15:00:00,273.23669320000005,15.7,41.0,16.6
2021-07-05 15:30:00,683.5785897999997,15.6,41.0,11.2
2021-07-05 16:00:00,976.4440345999997,15.4,43.0,11.2
2021-07-05 16:30:00,1293.5241754,15.0,42.0,16.6
2021-07-05 17:00:00,1581.5033869999995,14.6,43.0,14.8
2021-07-05 17:30:00,1747.5546318000015,13.2,48.0,13.0
2021-07-05 18:00:00,1745.2213354000003,12.8,49.0,16.6
2021-07-05 18:30:00,1854.0702218000004,12.8,48.0,16.6
2021-07-05 19:00:00,1788.115595,12.7,48.0,20.5
2021-07-05 19:30:00,1661.0540597999984,12.2,50.0,25.9
2021-07-05 20:00:00,1568.8155829999994,11.5,54.0,24.1
2021-07-05 20:30:00,1566.1716857999998,11.1,57.0,27.7
2021-07-05 21:00:00,1532.9949030000005,10.4,59.0,27.7
2021-07-05 21:30:00,1421.1380572000003,10.1,61.0,24.1
2021-07-05 22:00:00,1306.3367026000003,9.8,60.0,18.4
2021-07-05 22:30:00,1162.3335626000003,9.2,63.0,16.6
2021-07-05 23:00:00,936.1065998000001,9.3,63.0,20.5
2021-07-05 23:30:00,745.4606690000003,9.2,64.0,14.8
2021-07-06 00:00:00,573.0296521999998,8.5,65.0,25.9
2021-07-06 00:30:00,325.71095140000006,9.5,61.0,27.7
2021-07-06 01:00:00,126.67120640000002,9.6,60.0,27.7
2021-07-06 01:30:00,182.82813999999988,8.5,65.0,20.5
2021-07-06 02:00:00,72.05375220000006,8.0,67.0,13.0
2021-07-06 02:30:00,65.63764679999997,7.8,68.0,13.0
2021-07-06 03:00:00,37.18791420000008,7.2,70.0,16.6
2021-07-06 03:30:00,176.3091594000001,7.4,70.0,9.4
2021-07-06 04:00:00,232.13925479999995,7.5,71.0,13.0
2021-07-06 04:30:00,364.07326320000004,7.1,71.0,13.0
2021-07-06 05:00:00,563.7726895999999,7.1,72.0,16.6
2021-07-06 05:30:00,773.4817588000001,7.1,73.0,14.8
2021-07-06 06:00:00,960.077848,6.9,72.0,13.0
2021-07-06 06:30:00,1214.0838434000002,7.2,72.0,14.8
2021-07-06 07:00:00,1416.5231553999995,6.9,72.0,14.8
2021-07-06 07:30:00,1429.9568454,7.7,70.0,14.8
2021-07-06 08:00:00,1221.8239553999992,7.5,69.0,18.4
2021-07-06 08:30:00,1124.5369504,9.3,62.0,13.0
2021-07-06 09:00:00,847.5207388,10.2,60.0,14.8
2021-07-06 09:30:00,527.9555905999999,10.7,58.0,16.6
2021-07-06 10:00:00,300.6560488000002,11.6,56.0,16.6
2021-07-06 10:30:00,-160.61579179999958,12.4,53.0,18.4
2021-07-06 11:00:00,-333.12583139999947,13.6,50.0,13.0
2021-07-06 11:30:00,-485.17231279999976,14.8,46.0,13.0
2021-07-06 12:00:00,-583.0812728000004,14.5,48.0,18.4
2021-07-06 12:30:00,-559.1583013999997,15.1,46.0,14.8
2021-07-06 13:00:00,-510.3188770000005,16.1,46.0,9.4
2021-07-06 13:30:00,-374.5718566000002,15.1,49.0,7.6
2021-07-06 14:00:00,-75.81347100000005,15.1,52.0,9.4
2021-07-06 14:30:00,174.47021679999992,15.5,48.0,5.4
2021-07-06 15:00:00,494.5103458,15.1,54.0,9.4
2021-07-06 15:30:00,700.2044928,14.7,53.0,9.4
2021-07-06 16:00:00,996.3179259999998,14.2,64.0,11.2
2021-07-06 16:30:00,1247.3544882,14.2,56.0,11.2
2021-07-06 17:00:00,1529.8019209999995,13.8,57.0,9.4
2021-07-06 17:30:00,1712.1347138000006,13.3,63.0,11.2
2021-07-06 18:00:00,1703.0706384,13.4,67.0,13.0
2021-07-06 18:30:00,1628.8946650000012,13.2,71.0,14.8
2021-07-06 19:00:00,1668.1865636,12.7,78.0,13.0
