experiment_no,exp_date,dataset_no,dataset,dataset_freq_min,dataset_length_week,forecast_horizon_min,train_pct,test_pct,model_no,hyperparameter_no,model_name,hyperparamter,run_seed,seed_keys_overridden,runtime_ms,train_RMSE,train_RMSE_stddev,test_RMSE,test_RMSE_stddev,train_nRMSE,train_nRMSE_stddev,test_nRMSE,test_nRMSE_stddev
E00021,2026-05-26,ds23,sa,30,40,1440,0.9,0.1,m10,hp1,m10_rf_hp1,"seed: 1, n_estimators: 100, max_depth: 3, min_samples_split: 2, min_samples_leaf: 1",,,136216.13037586212,16.9985,0.26676966760776133,17.6278,2.4575954282364885,16.769320513273875,0.26317298934224087,17.390136079294596,2.424461301176823
