experiment_no,exp_date,dataset_no,dataset,dataset_freq_min,dataset_length_week,forecast_horizon_min,train_pct,test_pct,model_no,hyperparameter_no,model_name,hyperparamter,run_seed,seed_keys_overridden,runtime_ms,train_RMSE,train_RMSE_stddev,test_RMSE,test_RMSE_stddev,train_nRMSE,train_nRMSE_stddev,test_nRMSE,test_nRMSE_stddev
E00066,2026-05-16,ds20,ashd,30,140,10080,0.9,0.1,m4,hp1,m4_arima_hp1,"p: 1, d: 0, q: 1",,,2120.7820415496826,13.947899999999999,0.5256150788467842,66.9571111111111,9.013072012977103,3.717754617906549,0.1401005087951554,17.84713892664955,2.4023967835853353
