experiment_no,exp_date,dataset_no,dataset,dataset_freq_min,dataset_length_week,forecast_horizon_min,train_pct,test_pct,model_no,hyperparameter_no,model_name,hyperparamter,run_seed,seed_keys_overridden,runtime_ms,train_RMSE,train_RMSE_stddev,test_RMSE,test_RMSE_stddev,train_nRMSE,train_nRMSE_stddev,test_nRMSE,test_nRMSE_stddev
E00030,2026-05-26,ds24,sa,30,40,1440,0.9,0.1,m6,hp1,m6_lr_hp1,num_features: 50,,,333.86456966400146,13.4244,0.2564714409052201,13.5916,2.30264336988794,18.71411775214411,0.3575308203839551,18.947200831325187,3.209971333190074
