experiment_no,exp_date,dataset_no,dataset,dataset_freq_min,dataset_length_week,forecast_horizon_min,train_pct,test_pct,model_no,hyperparameter_no,model_name,hyperparamter,run_seed,seed_keys_overridden,runtime_ms,train_RMSE,train_RMSE_stddev,test_RMSE,test_RMSE_stddev,train_nRMSE,train_nRMSE_stddev,test_nRMSE,test_nRMSE_stddev
E00025,2026-05-01,ds17,sa,30,40,30,0.9,0.1,m16,hp1,m16_prophet_hp1,"seed: 1, seasonality_prior_scale: 10, seasonality_mode: additive, weekly_seasonality: True, daily_seasonality: True, growth: linear",,,1372.700572013855,44.13719999999999,7.163300493177398,55.35677777777777,14.131379495450698,17.20168401214808,2.791768203866628,21.57431371414666,5.5074523244902585
