model_name,1,10,100,1000
m1_naive_hp1,20.64684670206662,18.941426644344542,23.482298381411322,24.629621669773794
m6_lr_hp1,16.95600202542045,16.05756240618447,20.210362396822376,21.233867772338474
m17_xgb_hp1,16.3916359120257,14.528624284342563,17.284603341879937,18.274477593421462
