model_name,1,10,100,1000
m1_naive_hp1,6.208901824703657,4.008546901710204,0.7502238057887662,0.6159782670574456
m6_lr_hp1,5.253895233723324,3.46852139989963,0.6300784901761702,0.5295650554427775
m17_xgb_hp1,5.201432378056031,2.3669328898424222,0.5453952663482229,0.45951752857868544
