datetime,observation,naive,forecast,residual
2024-04-01 23:00:00,28.42256005,30.97753625,28.664318265438325,0.241758215438324
2024-04-01 23:30:00,27.538968266666668,31.4747005,28.570494691814073,1.0315264251474048
2024-04-02 00:00:00,24.935886416666666,30.058827583333336,28.570494691814073,3.634608275147407
2024-04-02 00:30:00,23.434412883333334,26.12775385,27.753196471301752,4.318783587968419
2024-04-02 01:00:00,23.05470493333333,26.06851783333333,27.753196471301752,4.6984915379684224
2024-04-02 01:30:00,22.328000133333333,24.752801783333336,27.753196471301752,5.425196337968419
2024-04-02 02:00:00,22.435050200000003,24.03977983333333,27.753196471301752,5.3181462713017496
2024-04-02 02:30:00,23.32654065,24.297454733333332,27.753196471301752,4.426655821301754
2024-04-02 03:00:00,23.0529883,25.214165066666663,27.753196471301752,4.700208171301753
2024-04-02 03:30:00,24.051691783333336,24.415855866666664,27.753196471301752,3.7015046879684164
2024-04-02 04:00:00,24.823375533333333,23.96517903333333,27.753196471301752,2.929820937968419
2024-04-02 04:30:00,26.542290166666664,23.83619296666667,27.753196471301752,1.2109063046350883
2024-04-02 05:00:00,31.478921083333333,26.9361215,27.753196471301752,-3.7257246120315806
2024-04-02 05:30:00,30.76540051666667,27.199424016666665,27.89372866349616,-2.871671853170511
2024-04-02 06:00:00,32.80840491666667,26.419817233333333,28.03863548535857,-4.769769431308099
2024-04-02 06:30:00,35.99927146666666,28.7480355,29.840452734824513,-6.15881873184215
2024-04-02 07:00:00,38.93384465,28.23462948333333,29.836358865281632,-9.097485784718366
2024-04-02 07:30:00,38.392547183333335,37.50712563333334,42.80055282985105,4.408005646517715
2024-04-02 08:00:00,43.26210445,41.22331728333333,42.98251963633038,-0.2795848136696222
2024-04-02 08:30:00,46.15047376666666,43.85547618333334,46.812254395752426,0.6617806290857686
2024-04-02 09:00:00,49.30909485,49.908415600000005,52.53098830960844,3.221893459608438
2024-04-02 09:30:00,49.923028216666665,45.75868996666666,52.672592779801725,2.74956456313506
2024-04-02 10:00:00,52.24789943333334,58.97761698333333,56.378191566550704,4.130292133217367
2024-04-02 10:30:00,59.79585528333333,58.978265050000005,57.4851040816335,-2.31075120169983
2024-04-02 11:00:00,59.0210346,60.60797905,60.76801997211218,1.746985372112178
2024-04-02 11:30:00,58.109318300000005,61.34654866666667,61.92314731685933,3.813829016859323
2024-04-02 12:00:00,59.64971605,51.49131568333333,54.95521683495811,-4.694499215041894
2024-04-02 12:30:00,55.658550850000005,52.96707798333333,55.085782325958725,-0.5727685240412796
2024-04-02 13:00:00,62.441176866666666,63.71146378333333,62.319886704201316,-0.12129016246534974
2024-04-02 13:30:00,62.03678296666666,69.72648156666666,64.63840707702634,2.601624110359687
2024-04-02 14:00:00,54.71208236666666,71.48683043333334,63.22944626982443,8.517363903157772
2024-04-02 14:30:00,53.95536331666667,72.72534018333333,63.22944626982443,9.274082953157759
2024-04-02 15:00:00,48.1726095,66.17120853333334,62.1553363802564,13.9827268802564
2024-04-02 15:30:00,45.980332116666666,61.230057783333336,61.1286822978158,15.148350181149134
2024-04-02 16:00:00,42.9390023,59.06365005,59.678757294569884,16.739754994569886
2024-04-02 16:30:00,43.70345398333333,52.038810000000005,54.81211701093703,11.108663027603697
2024-04-02 17:00:00,45.52033035,43.98372493333333,48.15036898806111,2.6300386380611087
2024-04-02 17:30:00,34.579303466666666,46.4017839,48.33379563801896,13.754492171352297
2024-04-02 18:00:00,32.96221798333333,41.35089876666667,40.80764622304247,7.845428239709136
2024-04-02 18:30:00,40.25035016666667,43.872433883333336,43.07317730180875,2.8228271351420773
2024-04-02 19:00:00,36.86742565,40.03341308333333,36.96505306206751,0.09762741206751002
2024-04-02 19:30:00,34.657552816666666,37.994611850000005,38.65026804760118,3.9927152309345146
2024-04-02 20:00:00,31.2296331,38.41480886666667,40.69135758687496,9.461724486874957
2024-04-02 20:30:00,30.183741,39.5848727,40.75773647836506,10.57399547836506
2024-04-02 21:00:00,30.75467625,36.61090766666667,36.91232054516789,6.157644295167888
2024-04-02 21:30:00,29.680118916666668,31.195192183333333,32.70675752268257,3.0266386060159043
2024-04-02 22:00:00,29.66518078333333,31.733007,31.27220654320349,1.6070257598701616
2024-04-02 22:30:00,30.44925686666667,27.71399841666667,28.75836002594107,-1.6908968407255998
2024-04-02 23:00:00,29.463905566666668,28.42256005,28.661310536606308,-0.8025950300603597
2024-04-02 23:30:00,28.12112673333333,27.538968266666668,28.23890225631711,0.11777552298378069
2024-04-03 00:00:00,26.884432333333333,24.935886416666666,27.89663236267516,1.0122000293418267
2024-04-03 00:30:00,25.91538083333333,23.434412883333334,27.753196471301752,1.837815637968422
2024-04-03 01:00:00,26.929056,23.05470493333333,27.753196471301752,0.824140471301753
2024-04-03 01:30:00,26.419982266666665,22.328000133333333,27.753196471301752,1.3332142046350874
2024-04-03 02:00:00,23.43352103333333,22.435050200000003,27.753196471301752,4.319675437968421
2024-04-03 02:30:00,22.935414883333333,23.32654065,27.753196471301752,4.817781587968419
2024-04-03 03:00:00,23.989838366666664,23.0529883,27.753196471301752,3.7633581046350884
2024-04-03 03:30:00,25.4888978,24.051691783333336,27.753196471301752,2.264298671301752
2024-04-03 04:00:00,27.51767141666667,24.823375533333333,27.753196471301752,0.2355250546350831
2024-04-03 04:30:00,25.784285683333334,26.542290166666664,27.753196471301752,1.9689107879684187
2024-04-03 05:00:00,24.4463928,31.478921083333333,28.570494691814073,4.124101891814071
2024-04-03 05:30:00,25.32249455,30.76540051666667,28.61615681191925,3.293662261919252
2024-04-03 06:00:00,33.35157271666667,32.80840491666667,28.757188168318475,-4.5943845483481915
2024-04-03 06:30:00,37.52518163333333,35.99927146666666,36.74004784440194,-0.7851337889313896
2024-04-03 07:00:00,42.64813835,38.93384465,41.80744901664464,-0.840689333355364
2024-04-03 07:30:00,44.86703821666666,38.392547183333335,42.73851371572572,-2.1285245009409337
2024-04-03 08:00:00,44.22934165,43.26210445,42.80055282985105,-1.4287888201489523
2024-04-03 08:30:00,46.28300738333333,46.15047376666666,48.09283471785488,1.8098273345215503
2024-04-03 09:00:00,48.45841283333333,49.30909485,52.59045491366023,4.1320420803269045
2024-04-03 09:30:00,54.16306088333334,49.923028216666665,50.95622753593879,-3.20683334739455
2024-04-03 10:00:00,56.29887048333333,52.24789943333334,53.66376972446587,-2.635100758867459
2024-04-03 10:30:00,64.37484625,59.79585528333333,59.59753313418748,-4.777313115812525
2024-04-03 11:00:00,61.43212175,59.0210346,57.4851040816335,-3.947017668366499
2024-04-03 11:30:00,63.327762533333335,58.109318300000005,56.38233460669314,-6.945427926640193
2024-04-03 12:00:00,62.79223028333333,59.64971605,59.536215948551956,-3.2560143347813764
2024-04-03 12:30:00,52.8348345,55.658550850000005,55.213136067764964,2.3783015677649644
2024-04-03 13:00:00,61.15546761666667,62.441176866666666,62.365653597850844,1.2101859811841749
2024-04-03 13:30:00,60.34463888333334,62.03678296666666,65.88315174963641,5.538512866303073
2024-04-03 14:00:00,54.8567985,54.71208236666666,55.213136067764964,0.3563375677649674
2024-04-03 14:30:00,50.413436483333335,53.95536331666667,55.213136067764964,4.799699584431629
2024-04-03 15:00:00,49.748969466666665,48.1726095,53.720763028863985,3.9717935621973197
2024-04-03 15:30:00,55.0667917,45.980332116666666,52.71858201349418,-2.3482096865058253
2024-04-03 16:00:00,48.274577283333336,42.9390023,42.98251963633038,-5.292057647002956
2024-04-03 16:30:00,52.26982298333333,43.70345398333333,48.933320613225106,-3.336502370108221
2024-04-03 17:00:00,46.21649771666667,45.52033035,51.459304552826886,5.242806836160213
2024-04-03 17:30:00,41.22125608333334,34.579303466666666,41.29528169075755,0.07402560742421116
2024-04-03 18:00:00,43.95062515,32.96221798333333,32.70675752268257,-11.243867627317428
2024-04-03 18:30:00,41.167746666666666,40.25035016666667,42.86340822794066,1.6956615612739938
2024-04-03 19:00:00,38.6111506,36.86742565,37.22282073916079,-1.3883298608392138
2024-04-03 19:30:00,38.4156177,34.657552816666666,36.394639614532295,-2.0209780854677035
2024-04-03 20:00:00,46.515952766666665,31.2296331,32.70675752268257,-13.809195243984092
2024-04-03 20:30:00,43.95384355,30.183741,32.70675752268257,-11.24708602731743
2024-04-03 21:00:00,38.0399088,30.75467625,32.70675752268257,-5.333151277317427
2024-04-03 21:30:00,36.75324065,29.680118916666668,32.70675752268257,-4.04648312731743
2024-04-03 22:00:00,40.73552183333333,29.66518078333333,32.59455424831858,-8.14096758501475
2024-04-03 22:30:00,39.924144483333336,30.44925686666667,30.210610447287596,-9.71353403604574
2024-04-03 23:00:00,36.17315315,29.463905566666668,29.96757001243002,-6.2055831375699775
2024-04-03 23:30:00,32.67197123333333,28.12112673333333,29.674993587370114,-2.9969776459632165
2024-04-04 00:00:00,28.84982228333333,26.884432333333333,28.274124359855303,-0.5756979234780282
2024-04-04 00:30:00,28.368157366666665,25.91538083333333,27.753196471301752,-0.6149608953649128
2024-04-04 01:00:00,30.430835666666667,26.929056,27.753196471301752,-2.6776391953649146
2024-04-04 01:30:00,26.93077105,26.419982266666665,27.753196471301752,0.8224254213017517
2024-04-04 02:00:00,28.172749366666665,23.43352103333333,27.753196471301752,-0.41955289536491236
2024-04-04 02:30:00,27.265963783333333,22.935414883333333,27.753196471301752,0.4872326879684188
2024-04-04 03:00:00,29.36373328333333,23.989838366666664,27.753196471301752,-1.6105368120315795
2024-04-04 03:30:00,26.450566116666664,25.4888978,27.753196471301752,1.3026303546350881
2024-04-04 04:00:00,27.512135266666665,27.51767141666667,27.753196471301752,0.24106120463508773
2024-04-04 04:30:00,26.631991166666666,25.784285683333334,27.753196471301752,1.1212053046350867
2024-04-04 05:00:00,34.56872511666666,24.4463928,28.23890225631711,-6.329822860349552
