experiment_no,exp_date,dataset_no,dataset,dataset_freq_min,dataset_length_week,forecast_horizon_min,train_pct,test_pct,model_no,hyperparameter_no,model_name,hyperparamter,run_seed,seed_keys_overridden,runtime_ms,train_RMSE,train_RMSE_stddev,test_RMSE,test_RMSE_stddev,train_nRMSE,train_nRMSE_stddev,test_nRMSE,test_nRMSE_stddev
E00027,2026-05-26,ds24,sa,30,40,1440,0.9,0.1,m2,hp2,m2_snaive_hp2,days: 7,,,11.821866035461426,20.114,0.3732744001103979,19.877000000000002,3.2677859647031826,28.039671379475173,0.5203585320406826,27.709284478961326,4.555416356206549
