datetime,netload_kW,air_temperature_in_degrees_c,relative_humidity_in_percentage,wind_speed_in_km_h
2021-07-01 00:00:00,86.75645140000002,13.7,96.0,13.0
2021-07-01 00:30:00,87.1281238,13.2,96.0,9.4
2021-07-01 01:00:00,85.74357779999997,13.3,97.0,11.2
2021-07-01 01:30:00,53.84757820000001,13.2,97.0,7.6
2021-07-01 02:00:00,46.52268760000002,12.9,98.0,7.6
2021-07-01 02:30:00,41.64953059999996,12.6,98.0,0.0
2021-07-01 03:00:00,38.191748999999994,12.3,98.0,7.6
2021-07-01 03:30:00,58.34872880000002,12.1,98.0,7.6
2021-07-01 04:00:00,55.964898999999996,11.7,98.0,11.2
2021-07-01 04:30:00,63.24417680000003,11.7,99.0,9.4
2021-07-01 05:00:00,69.84196719999997,11.3,99.0,11.2
2021-07-01 05:30:00,87.15027,11.1,99.0,9.4
2021-07-01 06:00:00,112.40273299999998,11.1,99.0,11.2
2021-07-01 06:30:00,119.59006719999998,10.6,99.0,7.6
2021-07-01 07:00:00,124.40135420000001,10.9,99.0,7.6
2021-07-01 07:30:00,146.87421780000008,11.3,99.0,0.0
2021-07-01 08:00:00,125.68969600000004,11.7,99.0,7.6
2021-07-01 08:30:00,113.7136842,11.9,97.0,11.2
2021-07-01 09:00:00,83.1731562,12.3,96.0,13.0
2021-07-01 09:30:00,73.65174520000001,12.9,96.0,13.0
2021-07-01 10:00:00,68.98770799999998,13.3,95.0,9.4
2021-07-01 10:30:00,61.2046908,13.4,94.0,9.4
2021-07-01 11:00:00,58.499951599999996,14.1,93.0,9.4
2021-07-01 11:30:00,37.7040314,14.4,90.0,9.4
2021-07-01 12:00:00,5.954175200000003,15.1,88.0,9.4
2021-07-01 12:30:00,-4.8130088000000155,15.9,83.0,9.4
2021-07-01 13:00:00,-5.241319400000005,15.1,82.0,5.4
2021-07-01 13:30:00,31.71910439999999,15.3,84.0,7.6
2021-07-01 14:00:00,52.21969740000001,15.4,85.0,7.6
2021-07-01 14:30:00,70.1258424,16.2,79.0,9.4
2021-07-01 15:00:00,86.7561856,16.0,81.0,7.6
2021-07-01 15:30:00,105.14771420000002,16.6,74.0,13.0
2021-07-01 16:00:00,106.0153546,16.7,75.0,13.0
2021-07-01 16:30:00,120.84150240000002,16.5,77.0,13.0
2021-07-01 17:00:00,128.54416120000002,16.1,80.0,9.4
2021-07-01 17:30:00,141.23562939999997,16.1,80.0,9.4
2021-07-01 18:00:00,133.3766208,16.2,80.0,9.4
2021-07-01 18:30:00,121.80968440000002,16.1,81.0,9.4
2021-07-01 19:00:00,125.83319320000003,15.8,83.0,11.2
2021-07-01 19:30:00,122.65473239999996,15.7,85.0,13.0
