datetime,netload_kW,air_temperature_in_degrees_c,relative_humidity_in_percentage,wind_speed_in_km_h
2021-07-01 00:00:00,5.226786000000001,13.7,96.0,13.0
2021-07-01 00:30:00,4.2710862,13.2,96.0,9.4
2021-07-01 01:00:00,5.445052000000001,13.3,97.0,11.2
2021-07-01 01:30:00,3.669629,13.2,97.0,7.6
2021-07-01 02:00:00,6.864790199999999,12.9,98.0,7.6
2021-07-01 02:30:00,7.2600810000000005,12.6,98.0,0.0
2021-07-01 03:00:00,5.778222800000002,12.3,98.0,7.6
2021-07-01 03:30:00,6.324454200000001,12.1,98.0,7.6
2021-07-01 04:00:00,7.2454166,11.7,98.0,11.2
2021-07-01 04:30:00,8.1048978,11.7,99.0,9.4
2021-07-01 05:00:00,9.863560600000001,11.3,99.0,11.2
2021-07-01 05:30:00,13.145358000000002,11.1,99.0,9.4
2021-07-01 06:00:00,12.550981400000003,11.1,99.0,11.2
2021-07-01 06:30:00,11.561578800000001,10.6,99.0,7.6
2021-07-01 07:00:00,11.852108600000001,10.9,99.0,7.6
2021-07-01 07:30:00,13.7627776,11.3,99.0,0.0
2021-07-01 08:00:00,11.680849,11.7,99.0,7.6
2021-07-01 08:30:00,7.0631842,11.9,97.0,11.2
2021-07-01 09:00:00,6.2826770000000005,12.3,96.0,13.0
2021-07-01 09:30:00,5.8596836,12.9,96.0,13.0
2021-07-01 10:00:00,7.7541736000000006,13.3,95.0,9.4
2021-07-01 10:30:00,6.2529547999999995,13.4,94.0,9.4
2021-07-01 11:00:00,9.5595052,14.1,93.0,9.4
2021-07-01 11:30:00,5.099944600000001,14.4,90.0,9.4
2021-07-01 12:00:00,0.9282986000000005,15.1,88.0,9.4
2021-07-01 12:30:00,-0.1840614000000002,15.9,83.0,9.4
2021-07-01 13:00:00,-2.512366599999999,15.1,82.0,5.4
2021-07-01 13:30:00,1.8400243999999997,15.3,84.0,7.6
2021-07-01 14:00:00,6.6728208,15.4,85.0,7.6
2021-07-01 14:30:00,7.4429148000000005,16.2,79.0,9.4
2021-07-01 15:00:00,11.0065244,16.0,81.0,7.6
2021-07-01 15:30:00,16.775759,16.6,74.0,13.0
2021-07-01 16:00:00,14.0243056,16.7,75.0,13.0
2021-07-01 16:30:00,10.110043,16.5,77.0,13.0
2021-07-01 17:00:00,7.6204394,16.1,80.0,9.4
2021-07-01 17:30:00,8.702159199999999,16.1,80.0,9.4
2021-07-01 18:00:00,10.732640599999998,16.2,80.0,9.4
2021-07-01 18:30:00,9.3090542,16.1,81.0,9.4
2021-07-01 19:00:00,15.069274,15.8,83.0,11.2
2021-07-01 19:30:00,11.852872999999999,15.7,85.0,13.0
2021-07-01 20:00:00,14.846770200000002,14.7,90.0,13.0
2021-07-01 20:30:00,14.7903202,14.7,91.0,5.4
2021-07-01 21:00:00,13.9312146,14.2,93.0,13.0
2021-07-01 21:30:00,13.334449000000001,14.3,95.0,7.6
2021-07-01 22:00:00,12.216581800000002,14.3,95.0,11.2
2021-07-01 22:30:00,8.0965342,14.1,95.0,13.0
2021-07-01 23:00:00,9.4214028,13.7,96.0,13.0
2021-07-01 23:30:00,9.3165702,13.5,96.0,11.2
2021-07-02 00:00:00,7.662978600000001,13.4,96.0,9.4
2021-07-02 00:30:00,3.2757498000000003,13.4,96.0,9.4
2021-07-02 01:00:00,1.4383543999999997,13.2,96.0,9.4
2021-07-02 01:30:00,0.8003133999999997,13.0,95.0,9.4
2021-07-02 02:00:00,0.6530579999999999,12.6,95.0,9.4
2021-07-02 02:30:00,-0.41097940000000066,12.4,96.0,7.6
2021-07-02 03:00:00,0.11607899999999965,12.6,96.0,5.4
2021-07-02 03:30:00,0.7647140000000001,12.5,96.0,0.0
2021-07-02 04:00:00,2.2655056,12.0,96.0,9.4
2021-07-02 04:30:00,3.0073017999999996,11.9,96.0,9.4
2021-07-02 05:00:00,2.3027462000000005,11.5,97.0,9.4
2021-07-02 05:30:00,6.0047316,11.7,98.0,9.4
2021-07-02 06:00:00,8.1133638,12.2,98.0,11.2
2021-07-02 06:30:00,9.494036000000001,12.5,97.0,13.0
2021-07-02 07:00:00,12.5081454,12.8,96.0,13.0
2021-07-02 07:30:00,15.389725,12.7,95.0,14.8
2021-07-02 08:00:00,14.941309000000002,12.7,95.0,14.8
2021-07-02 08:30:00,9.625720600000001,12.7,93.0,11.2
2021-07-02 09:00:00,6.6817416000000005,13.4,91.0,11.2
2021-07-02 09:30:00,1.317160999999999,13.1,91.0,11.2
2021-07-02 10:00:00,-3.1983288,13.5,91.0,14.8
2021-07-02 10:30:00,-5.2698036,14.0,87.0,14.8
2021-07-02 11:00:00,-5.580306000000002,15.0,83.0,16.6
2021-07-02 11:30:00,-9.881207399999997,15.5,79.0,16.6
2021-07-02 12:00:00,-8.4752556,15.8,78.0,13.0
2021-07-02 12:30:00,-6.194690200000002,17.3,73.0,14.8
2021-07-02 13:00:00,-1.9958562000000004,18.1,68.0,9.4
2021-07-02 13:30:00,-3.6230811999999983,19.0,66.0,9.4
2021-07-02 14:00:00,-2.603642799999999,19.7,64.0,7.6
2021-07-02 14:30:00,3.5109294,18.0,70.0,9.4
2021-07-02 15:00:00,2.7274408,16.6,81.0,9.4
2021-07-02 15:30:00,2.255407,18.2,74.0,7.6
2021-07-02 16:00:00,5.819193600000001,16.4,81.0,7.6
2021-07-02 16:30:00,6.727481999999999,16.9,78.0,9.4
2021-07-02 17:00:00,8.3343744,16.6,82.0,9.4
2021-07-02 17:30:00,8.726324600000002,15.5,85.0,7.6
2021-07-02 18:00:00,9.1833668,15.4,86.0,3.6
2021-07-02 18:30:00,10.780912800000001,16.4,80.0,7.6
2021-07-02 19:00:00,9.893616800000004,15.8,75.0,0.0
2021-07-02 19:30:00,11.594161200000002,16.2,68.0,9.4
2021-07-02 20:00:00,11.9288648,15.8,68.0,16.6
2021-07-02 20:30:00,12.7017342,14.6,71.0,16.6
2021-07-02 21:00:00,15.7209058,14.7,71.0,13.0
2021-07-02 21:30:00,15.719447200000001,14.4,73.0,18.4
2021-07-02 22:00:00,14.9074352,13.6,76.0,14.8
2021-07-02 22:30:00,9.892805600000003,13.1,78.0,11.2
2021-07-02 23:00:00,8.411673799999999,12.9,78.0,11.2
2021-07-02 23:30:00,9.9043332,12.6,78.0,13.0
2021-07-03 00:00:00,6.1195046000000035,12.2,81.0,13.0
2021-07-03 00:30:00,2.4248734,11.7,81.0,13.0
2021-07-03 01:00:00,0.37310279999999973,11.6,82.0,16.6
2021-07-03 01:30:00,-0.5294793999999992,11.6,80.0,13.0
2021-07-03 02:00:00,-1.0133840000000003,11.5,79.0,13.0
2021-07-03 02:30:00,-0.7906883999999998,11.3,79.0,14.8
2021-07-03 03:00:00,2.0922084000000005,10.7,82.0,13.0
2021-07-03 03:30:00,0.5838760000000006,10.6,82.0,13.0
2021-07-03 04:00:00,4.4132384,9.8,85.0,20.5
2021-07-03 04:30:00,5.8146518,9.9,86.0,20.5
2021-07-03 05:00:00,6.895303200000001,9.4,86.0,7.6
2021-07-03 05:30:00,10.1716872,9.1,88.0,14.8
